date,ticker,open,high,low,close,volume,adjclose
5/5/2021,TSLA,681.0599976,685.2999878,667.3400269,670.9400024,21901900,670.9400024
5/6/2021,TSLA,680.7600098,681.0200195,650,663.539978,27784600,663.539978
5/7/2021,TSLA,665.7999878,690,660.2199707,672.3699951,23469200,672.3699951
5/10/2021,TSLA,664.9000244,665.0499878,627.6099854,629.039978,31392400,629.039978
5/11/2021,TSLA,599.2399902,627.0999756,595.5999756,617.2000122,46503900,617.2000122
5/12/2021,TSLA,602.4899902,620.4099731,586.7700195,589.8900146,33823600,589.8900146
5/13/2021,TSLA,601.539978,606.460022,559.6500244,571.6900024,44184900,571.6900024
5/14/2021,TSLA,583.4099731,592.8699951,570.460022,589.7399902,33370900,589.7399902
5/17/2021,TSLA,575.5499878,589.7299805,561.2000122,576.8300171,32390400,576.8300171
5/18/2021,TSLA,568,596.25,563.3800049,577.8699951,36830600,577.8699951
5/19/2021,TSLA,552.5499878,566.210022,546.9799805,563.460022,39578400,563.460022
5/20/2021,TSLA,575,588.8499756,571.0700073,586.7800293,30821100,586.7800293
5/21/2021,TSLA,596.1099854,596.6799927,580,580.8800049,26030600,580.8800049
5/24/2021,TSLA,581.5999756,614.4799805,573.6500244,606.4400024,34558100,606.4400024
5/25/2021,TSLA,607.3099976,613.9899902,595.710022,604.6900024,28005900,604.6900024
5/26/2021,TSLA,607.5599976,626.1699829,601.5,619.1300049,28639300,619.1300049
5/27/2021,TSLA,620.2399902,631.1300049,616.210022,630.8499756,26370600,630.8499756
5/28/2021,TSLA,628.5,635.5900269,622.3800049,625.2199707,22737000,625.2199707
6/1/2021,TSLA,627.7999878,633.7999878,620.5499878,623.9000244,18084900,623.9000244
6/2/2021,TSLA,620.1300049,623.3599854,599.1400146,605.1199951,23302800,605.1199951
6/3/2021,TSLA,601.7999878,604.5499878,571.2199707,572.8400269,30111900,572.8400269
6/4/2021,TSLA,579.710022,600.6099854,577.2000122,599.0499878,24036900,599.0499878
6/7/2021,TSLA,591.8300171,610,582.8800049,605.1300049,22543700,605.1300049
6/8/2021,TSLA,623.0100098,623.0900269,595.5,603.5900269,26053400,603.5900269
6/9/2021,TSLA,602.1699829,611.789978,597.6300049,598.7800293,16584600,598.7800293
6/10/2021,TSLA,603.8800049,616.5900269,600.5,610.1199951,23919600,610.1199951
6/11/2021,TSLA,610.2299805,612.5599976,601.5200195,609.8900146,16205300,609.8900146
6/14/2021,TSLA,612.2299805,625.4899902,609.1799927,617.6900024,20424000,617.6900024
6/15/2021,TSLA,616.6900024,616.789978,598.2299805,599.3599854,17764100,599.3599854
6/16/2021,TSLA,597.539978,608.5,593.5,604.8699951,22144100,604.8699951
6/17/2021,TSLA,601.8900146,621.4699707,601.3400269,616.5999756,22701400,616.5999756
6/18/2021,TSLA,613.3699951,628.3499756,611.7999878,623.3099976,24560900,623.3099976
6/21/2021,TSLA,624.4799805,631.3900146,608.8800049,620.8300171,24812700,620.8300171
6/22/2021,TSLA,618.25,628.5700073,615.5,623.710022,19158900,623.710022
6/23/2021,TSLA,632,657.2000122,630.039978,656.5700073,31099200,656.5700073
6/24/2021,TSLA,674.9899902,697.6199951,667.6099854,679.8200073,45982400,679.8200073
6/25/2021,TSLA,689.5800171,693.8099976,668.7000122,671.8699951,32496700,671.8699951
6/28/2021,TSLA,671.6400146,694.7000122,670.3200073,688.7199707,21628200,688.7199707
6/29/2021,TSLA,684.6500244,687.5100098,675.8900146,680.7600098,17381300,680.7600098
6/30/2021,TSLA,679.7700195,692.8099976,678.1400146,679.7000122,18924900,679.7000122
7/1/2021,TSLA,683.9199829,687.9899902,672.7999878,677.9199829,18634500,677.9199829
7/2/2021,TSLA,678.9799805,700,673.2600098,678.9000244,27054500,678.9000244
7/6/2021,TSLA,681.710022,684,651.4000244,659.5800171,23284500,659.5800171
7/7/2021,TSLA,664.2700195,665.7000122,638.3200073,644.6500244,18792000,644.6500244
7/8/2021,TSLA,628.3699951,654.4299927,620.460022,652.8099976,22773300,652.8099976
7/9/2021,TSLA,653.1799927,658.9099731,644.6900024,656.9500122,18140500,656.9500122
7/12/2021,TSLA,662.2000122,687.2399902,662.1599731,685.7000122,25927000,685.7000122
7/13/2021,TSLA,686.3200073,693.2800293,666.2999878,668.539978,20966100,668.539978
7/14/2021,TSLA,670.75,678.6099854,652.8400269,653.3800049,21641200,653.3800049
7/15/2021,TSLA,658.3900146,666.1400146,637.8800049,650.5999756,20209600,650.5999756
7/16/2021,TSLA,654.6799927,656.7000122,642.2000122,644.2199707,16371000,644.2199707
7/19/2021,TSLA,629.8900146,647.2000122,621.289978,646.2199707,21297100,646.2199707
7/20/2021,TSLA,651.9899902,662.3900146,640.5,660.5,15487100,660.5
7/21/2021,TSLA,659.6099854,664.8599854,650.289978,655.289978,13953300,655.289978
7/22/2021,TSLA,656.4400024,662.1699829,644.5999756,649.2600098,15105700,649.2600098
7/23/2021,TSLA,646.3599854,648.7999878,637.2999878,643.3800049,14604900,643.3800049
7/26/2021,TSLA,650.9699707,668.2000122,647.1099854,657.6199951,25336600,657.6199951
7/27/2021,TSLA,663.4000244,666.5,627.2399902,644.7800293,32813300,644.7800293
7/28/2021,TSLA,647,654.9699707,639.4000244,646.9799805,16006600,646.9799805
7/29/2021,TSLA,649.789978,683.6900024,648.7999878,677.3499756,30394600,677.3499756
7/30/2021,TSLA,671.7600098,697.5300293,669,687.2000122,29600500,687.2000122
8/2/2021,TSLA,700,726.9400024,698.4000244,709.6699829,33615800,709.6699829
8/3/2021,TSLA,719,722.6500244,701.0100098,709.7399902,21620300,709.7399902
8/4/2021,TSLA,711,724.9000244,708.9299927,710.9199829,17002600,710.9199829
8/5/2021,TSLA,716,720.9500122,711.4099731,714.6300049,12919600,714.6300049
8/6/2021,TSLA,711.9000244,716.3300171,697.6300049,699.0999756,15576200,699.0999756
8/9/2021,TSLA,710.1699829,719.0300293,705.1300049,713.7600098,14715300,713.7600098
8/10/2021,TSLA,713.9899902,716.5900269,701.8800049,709.9899902,13432300,709.9899902
8/11/2021,TSLA,712.710022,715.1799927,704.210022,707.8200073,9800600,707.8200073
8/12/2021,TSLA,706.3400269,722.7999878,699.4000244,722.25,17459100,722.25
8/13/2021,TSLA,723.710022,729.9000244,714.3400269,717.1699829,16698900,717.1699829
8/16/2021,TSLA,705.0700073,709.5,676.4000244,686.1699829,22677400,686.1699829
8/17/2021,TSLA,672.6599731,674.5800171,648.8400269,665.710022,23721300,665.710022
8/18/2021,TSLA,669.75,695.7700195,669.3499756,688.9899902,20349400,688.9899902
8/19/2021,TSLA,678.210022,686.5499878,667.5900269,673.4699707,14313500,673.4699707
8/20/2021,TSLA,682.8499756,692.1300049,673.7000122,680.2600098,14781800,680.2600098
8/23/2021,TSLA,685.4400024,712.1300049,680.75,706.2999878,20264900,706.2999878
8/24/2021,TSLA,710.6799927,715.2199707,702.6400146,708.4899902,13083100,708.4899902
8/25/2021,TSLA,707.0300293,716.9699707,704,711.2000122,12645600,711.2000122
8/26/2021,TSLA,708.3099976,715.4000244,697.6199951,701.1599731,13214300,701.1599731
8/27/2021,TSLA,705,715,702.0999756,711.9199829,13762100,711.9199829
8/30/2021,TSLA,714.7199707,731,712.7299805,730.9099731,18604200,730.9099731
8/31/2021,TSLA,733,740.3900146,726.4400024,735.7199707,20855400,735.7199707
9/1/2021,TSLA,734.0800171,741.9899902,731.2700195,734.0900269,13204300,734.0900269
9/2/2021,TSLA,734.5,740.9699707,730.539978,732.3900146,12777300,732.3900146
9/3/2021,TSLA,732.25,734,724.2000122,733.5700073,15246100,733.5700073
9/7/2021,TSLA,740,760.2000122,739.2600098,752.9199829,20039800,752.9199829
9/8/2021,TSLA,761.5800171,764.4500122,740.7700195,753.8699951,18793000,753.8699951
9/9/2021,TSLA,753.4099731,762.0999756,751.6300049,754.8599854,14077700,754.8599854
9/10/2021,TSLA,759.5999756,762.6099854,734.5200195,736.2700195,15114300,736.2700195
9/13/2021,TSLA,740.210022,744.7800293,708.8499756,743,22952500,743
9/14/2021,TSLA,742.5700073,754.4699707,736.4000244,744.4899902,18524900,744.4899902
9/15/2021,TSLA,745,756.8599854,738.3599854,755.8300171,15357700,755.8300171
9/16/2021,TSLA,752.8300171,758.9099731,747.6099854,756.9899902,13923400,756.9899902
9/17/2021,TSLA,757.1500244,761.039978,750,759.4899902,28186100,759.4899902
9/18/2020,GOOG,1498.01001,1503.003052,1437.130005,1459.98999,3103900,1459.98999
9/21/2020,GOOG,1440.060059,1448.359985,1406.550049,1431.160034,2888800,1431.160034
9/22/2020,GOOG,1450.089966,1469.52002,1434.530029,1465.459961,1583200,1465.459961
9/23/2020,GOOG,1458.780029,1460.959961,1407.699951,1415.209961,1657400,1415.209961
9/24/2020,GOOG,1411.030029,1443.708984,1409.849976,1428.290039,1450200,1428.290039
9/25/2020,GOOG,1432.630005,1450,1413.339966,1444.959961,1323000,1444.959961
9/28/2020,GOOG,1474.209961,1476.800049,1449.301025,1464.52002,2007900,1464.52002
9/29/2020,GOOG,1470.390015,1476.662964,1458.805054,1469.329956,978200,1469.329956
9/30/2020,GOOG,1466.800049,1489.75,1459.880005,1469.599976,1701600,1469.599976
10/1/2020,GOOG,1484.27002,1499.040039,1479.209961,1490.089966,1779500,1490.089966
10/2/2020,GOOG,1462.030029,1483.199951,1450.920044,1458.420044,1284100,1458.420044
10/5/2020,GOOG,1466.209961,1488.209961,1464.27002,1486.02002,1113300,1486.02002
10/6/2020,GOOG,1475.579956,1486.76001,1448.589966,1453.439941,1245400,1453.439941
10/7/2020,GOOG,1464.290039,1468.959961,1436,1460.290039,1746200,1460.290039
10/8/2020,GOOG,1465.089966,1490,1465.089966,1485.930054,1187800,1485.930054
10/9/2020,GOOG,1494.699951,1516.52002,1489.449951,1515.219971,1435300,1515.219971
10/12/2020,GOOG,1543,1593.859985,1532.569946,1569.150024,2482600,1569.150024
10/13/2020,GOOG,1583.72998,1590,1563.199951,1571.680054,1601000,1571.680054
10/14/2020,GOOG,1578.589966,1587.68396,1550.530029,1568.079956,1929300,1568.079956
10/15/2020,GOOG,1547.150024,1575.10498,1545.030029,1559.130005,1540000,1559.130005
10/16/2020,GOOG,1565.849976,1581.130005,1563,1573.01001,1434700,1573.01001
10/19/2020,GOOG,1580.459961,1588.150024,1528,1534.609985,1607100,1534.609985
10/20/2020,GOOG,1527.050049,1577.5,1525.670044,1555.930054,2241700,1555.930054
10/21/2020,GOOG,1573.329956,1618.72998,1571.630005,1593.310059,2568300,1593.310059
10/22/2020,GOOG,1593.050049,1621.98999,1585,1615.329956,1433600,1615.329956
10/23/2020,GOOG,1626.069946,1642.359985,1620.51001,1641,1375800,1641
10/26/2020,GOOG,1625.01001,1638.23999,1576.5,1590.449951,1853300,1590.449951
10/27/2020,GOOG,1595.670044,1606.844971,1582.780029,1604.26001,1229000,1604.26001
10/28/2020,GOOG,1559.73999,1561.349976,1514.619995,1516.619995,1834000,1516.619995
10/29/2020,GOOG,1522.359985,1593.709961,1522.23999,1567.23999,2003100,1567.23999
10/30/2020,GOOG,1672.109985,1687,1604.459961,1621.01001,4329100,1621.01001
11/2/2020,GOOG,1628.160034,1660.77002,1616.030029,1626.030029,2535400,1626.030029
11/3/2020,GOOG,1631.780029,1661.699951,1616.619995,1650.209961,1661700,1650.209961
11/4/2020,GOOG,1710.280029,1771.36499,1706.030029,1749.130005,3570900,1749.130005
11/5/2020,GOOG,1781,1793.640015,1750.51001,1763.369995,2065800,1763.369995
11/6/2020,GOOG,1753.949951,1772.430054,1740.349976,1761.75,1660900,1761.75
11/9/2020,GOOG,1790.900024,1818.060059,1760.02002,1763,2268300,1763
11/10/2020,GOOG,1731.089966,1763,1717.300049,1740.390015,2636100,1740.390015
11/11/2020,GOOG,1750,1764.219971,1747.36499,1752.709961,1264000,1752.709961
11/12/2020,GOOG,1747.630005,1768.27002,1745.599976,1749.839966,1247500,1749.839966
11/13/2020,GOOG,1757.630005,1781.040039,1744.550049,1777.02002,1499900,1777.02002
11/16/2020,GOOG,1771.699951,1799.069946,1767.689941,1781.380005,1246800,1781.380005
11/17/2020,GOOG,1776.939941,1785,1767,1770.150024,1147100,1770.150024
11/18/2020,GOOG,1765.22998,1773.469971,1746.140015,1746.780029,1173500,1746.780029
11/19/2020,GOOG,1738.380005,1769.589966,1737.005005,1763.920044,1249900,1763.920044
11/20/2020,GOOG,1765.209961,1774,1741.859985,1742.189941,2313500,1742.189941
11/23/2020,GOOG,1749.599976,1753.900024,1717.719971,1734.859985,2161600,1734.859985
11/24/2020,GOOG,1730.5,1771.599976,1727.689941,1768.880005,1578000,1768.880005
11/25/2020,GOOG,1772.890015,1778.540039,1756.540039,1771.430054,1045800,1771.430054
11/27/2020,GOOG,1773.089966,1804,1772.439941,1793.189941,884900,1793.189941
11/30/2020,GOOG,1781.18396,1788.064941,1755,1760.73999,1823800,1760.73999
12/1/2020,GOOG,1774.369995,1824.829956,1769.369995,1798.099976,1736900,1798.099976
12/2/2020,GOOG,1798.099976,1835.650024,1789.473022,1827.949951,1222000,1827.949951
12/3/2020,GOOG,1824.01001,1847.199951,1822.650024,1826.77002,1227300,1826.77002
12/4/2020,GOOG,1824.52002,1833.160034,1816.98999,1827.98999,1378200,1827.98999
12/7/2020,GOOG,1819,1832.369995,1805.780029,1819.47998,1320900,1819.47998
12/8/2020,GOOG,1810.099976,1821.900024,1796.204956,1818.550049,1096300,1818.550049
12/9/2020,GOOG,1812.01001,1834.27002,1767.810059,1784.130005,1507600,1784.130005
12/10/2020,GOOG,1769.800049,1781.310059,1740.319946,1775.329956,1362800,1775.329956
12/11/2020,GOOG,1763.060059,1784.449951,1760,1781.77002,1220700,1781.77002
12/14/2020,GOOG,1775,1797.390015,1757.214966,1760.060059,1600200,1760.060059
12/15/2020,GOOG,1764.420044,1771.420044,1749.949951,1767.77002,1482300,1767.77002
12/16/2020,GOOG,1772.880005,1773,1756.079956,1763,1513500,1763
12/17/2020,GOOG,1768.51001,1771.784058,1738.660034,1747.900024,1624700,1747.900024
12/18/2020,GOOG,1754.180054,1755.109985,1720.219971,1731.01001,4016400,1731.01001
12/21/2020,GOOG,1713.51001,1740.849976,1699,1739.369995,1828400,1739.369995
12/22/2020,GOOG,1734.430054,1737.405029,1712.574951,1723.5,936700,1723.5
12/23/2020,GOOG,1728.109985,1747.98999,1725.040039,1732.380005,1033800,1732.380005
12/24/2020,GOOG,1735,1746,1729.109985,1738.849976,346800,1738.849976
12/28/2020,GOOG,1751.63501,1790.728027,1746.334961,1776.089966,1393000,1776.089966
12/29/2020,GOOG,1787.790039,1792.439941,1756.089966,1758.719971,1299400,1758.719971
12/30/2020,GOOG,1762.01001,1765.094971,1725.599976,1739.52002,1306100,1739.52002
12/31/2020,GOOG,1735.420044,1758.930054,1735.420044,1751.880005,1011900,1751.880005
1/4/2021,GOOG,1757.540039,1760.650024,1707.849976,1728.23999,1901900,1728.23999
1/5/2021,GOOG,1725,1747.670044,1718.015015,1740.920044,1145300,1740.920044
1/6/2021,GOOG,1702.630005,1748,1699,1735.290039,2602100,1735.290039
1/7/2021,GOOG,1740.060059,1788.400024,1737.050049,1787.25,2265000,1787.25
1/8/2021,GOOG,1787.97998,1809.839966,1773.535034,1807.209961,2050600,1807.209961
1/11/2021,GOOG,1786.069946,1794.314941,1760.52002,1766.719971,1209700,1766.719971
1/12/2021,GOOG,1753.920044,1778.040039,1725.310059,1746.550049,1357000,1746.550049
1/13/2021,GOOG,1738.579956,1765.035034,1738.01001,1754.400024,1094100,1754.400024
1/14/2021,GOOG,1753.619995,1775.01001,1733.400024,1740.180054,1179500,1740.180054
1/15/2021,GOOG,1738.189941,1756,1721.550049,1736.189941,1342200,1736.189941
